sector_code,sector_name,company_name,website,domain,linkedin_url,matched_name,industry,employees,revenue,country,hq_city,about
ENVI,Components/Cleaning/Environmental,"WONST CO.,LTD.",http://www.wonst.co.kr,wonst.co.kr,-,-,-,-,-,-,-,-
ENVI,Components/Cleaning/Environmental,xTool,http://www.xtool.com,xtool.com,https://www.linkedin.com/company/xtooleducation,xTool Education,Education Administration Programs,130,-,CN,Shenzhen,"Rooted in a passion for innovation, xTool was founded with a clear vision: to make creation simple.   xTool Education (Formerly Makeblock) delivers integrated STEAM solutions combi"
ENVI,Components/Cleaning/Environmental,"Zero Gravity Filters, Inc.",https://zgfilters.com/,zgfilters.com,https://www.linkedin.com/company/zero-gravity-filters,Zero Gravity Filters,Industrial Machinery Manufacturing,6,-,US,Brighton,"Zero Gravity Filters (ZGF) is the leading manufacturer of advanced, automatic liquid filtration and magnetic separation technology. ZGF provides innovative filtration solutions for"
ENVI,Components/Cleaning/Environmental,ZERUST Corrosion & Cleaning Solutions,https://www.zerust.com/,zerust.com,https://www.linkedin.com/company/zerust-egypt,AIC - ZERUST EGYPT,Chemical Manufacturing,2,-,EG,6th of October City,"At AIC, we are proud to be the authorized distributor of ZERUST® Integrity Solutions in Egypt, providing industry-leading corrosion prevention and asset preservation solutions. Our"
FORM,Fabricating & Lasers,"ADF Systems, Ltd.",http://www.adfsys.com,adfsys.com,https://www.linkedin.com/company/adf-systems,Adf Systems,Machinery Manufacturing,2,-,US,Redondo Beach,-
FORM,Fabricating & Lasers,"AEROGO, INC.",https://www.aerogo.com,aerogo.com,https://www.linkedin.com/company/aerogo,"AeroGo, Inc.",Machinery Manufacturing,54,-,US,Tukwila,"How heavy is the load you need to move today?  Whatever you are moving, AeroGo can help!  AeroGo manufactures innovative load moving systems, utilizing wheels and hovercraft techno"
FORM,Fabricating & Lasers,"Air Quality Engineering, Inc.",http://www.air-quality-eng.com,air-quality-eng.com,https://www.linkedin.com/company/air-quality-engineering,"Air Quality Engineering, Inc.",Mechanical Or Industrial Engineering,45,-,US,Brooklyn Park,"Air Quality Engineering (AQE) designs, manufactures, and distributes energy efficient air cleaning solutions for industrial, commercial kitchen exhaust, and hospitality environment"
FORM,Fabricating & Lasers,Ajax TOCCO Magnethermic,https://www.ajaxtocco.com,ajaxtocco.com,https://www.linkedin.com/company/ajaxtocco-magnethermic,AjaxTocco Magnethermic,Machinery Manufacturing,260,-,US,Warren,"Ajax TOCCO Magnethermic® designs and manufactures world class induction heating and melting equipment for various industries and applications throughout the world.  In addition, we"
FORM,Fabricating & Lasers,Alliance Specialties and Laser Sales,http://www.alliancesls.com,alliancesls.com,https://www.linkedin.com/company/alliance-specialties,Alliance Specialties and Alliance Laser Sales,Plastics Manufacturing,36,-,US,Wauconda,"At Alliance we create long lasting successful relationships with our customers, by working together to solve their most difficult tooling challenges. We pride ourselves on continuo"
FORM,Fabricating & Lasers,Alpha Laser-US,https://www.alphalaser.com,alphalaser.com,https://www.linkedin.com/company/alpha-laser-us,Alpha Laser US,Industrial Machinery Manufacturing,3,-,US,Meadville,Alpha Laser offers a wide range of industrial pulse welding laser technology. We offer laser systems for almost all applications:  o    Mobile Welding o    Hardening o    Cladding 
FORM,Fabricating & Lasers,Ambrell Induction Heating Solutions,https://www.ambrell.com,ambrell.com,https://www.linkedin.com/company/ambrell----an-ameritherm-company,Ambrell Induction Heating Solutions,Appliances; Electrical; and Electronics Manufacturing,99,-,US,Rochester,"Leading manufacturer of induction heating systems and an InTest Company. Low and high frequency systems are available, and Ambrell tests applications free of charge in its Applicat"
FORM,Fabricating & Lasers,"ANHUI ADVANCED MACHINERY CO.,LTD.",https://www.advgrinding.com/,advgrinding.com,https://www.linkedin.com/company/anhui-advanced-grinding-tools-co-ltd,"Anhui Advanced Grinding Tools Co., Ltd.",Machinery Manufacturing,3,-,US,-,"ADV was founded in 2002 and specializes in high-precision metal surface treatment technology. We possess a series of automated polishing, deburring, and edge rounding equipment, pr"
FORM,Fabricating & Lasers,bananaz AI Inc.,https://www.bananaz.ai/,bananaz.ai,https://www.linkedin.com/company/bananaz-ai,bananaz,Software Development,24,-,IL,Tel Aviv,"bananaz is a cutting-edge AI-powered design management platform that helps modern engineering teams streamline collaboration, design change tracking, and validation in real time. B"
FORM,Fabricating & Lasers,Bend-Tech,https://www.bend-tech.com/,bend-tech.com,https://www.linkedin.com/company/bend-tech,Bend-Tech,Machinery Manufacturing,36,-,US,Osceola,Bend-Tech: Innovators of Tube & Pipe Fabrication: Bend-Tech takes pride in providing products that innovate the way tube and pipe are designed and fabricated. We are ready to conti
FORM,Fabricating & Lasers,Boss Laser,https://bosslaser.com/,bosslaser.com,https://www.linkedin.com/company/boss-laser,Boss Laser,Machinery Manufacturing,38,-,US,Sanford,"BOSSLASER™ offers hobbyists, businesses, educational institutions and government agencies quality CO2 and fiber laser cutter and engraver systems. Boss Laser provides products for "
FORM,Fabricating & Lasers,Brady,https://www.bradyid.com/,bradyid.com,https://www.linkedin.com/company/brady-corporation,Brady Corporation,Manufacturing,5003,1100000000,US,Milwaukee,"Brady Corporation is an international manufacturer and marketer of complete solutions that identify and protect people, products and places. Brady’s products help customers increas"
FORM,Fabricating & Lasers,"Bystronic, Inc.",https://bystronic.com/usa/en-us/bystronic-rofin,bystronic.com,https://www.linkedin.com/company/bystronicgroup,Bystronic Group,Machinery Manufacturing,1641,-,CH,Niederönz,"Bystronic (SIX: BYS) is shaping the future of industrial manufacturing. As a leading provider of solutions for sheet metal and material processing, the company combines laser cutti"
FORM,Fabricating & Lasers,CAPLUGS,https://www.caplugs.com,caplugs.com,https://www.linkedin.com/company/caplugs,Caplugs,Plastics and Rubber Product Manufacturing,354,-,US,Buffalo,"Founded in 1948 in Buffalo, N.Y., Caplugs is the leader in custom molded components, masking solutions and product protection. With 13 manufacturing facilities and a large team of "
FORM,Fabricating & Lasers,CEIA USA Induction Heating Systems,https://induction.ceia-usa.com/,induction.ceia-usa.com,https://www.linkedin.com/company/ceia-usa,CEIA USA,Appliances; Electrical; and Electronics Manufacturing,101,-,US,Hudson,"CEIA is a world leading manufacturer of security screening equipment, specializing in the design, engineering and production of a complete range of devices including:  Walk-Through"
FORM,Fabricating & Lasers,Continental Pipe & Tube Cut-Off,https://www.continentalcutoff.com,continentalcutoff.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,Cornell Forge,https://www.cornellforge.com/,cornellforge.com,https://www.linkedin.com/company/cornell-forge,Cornell Forge,Mining,40,-,US,Chicago,"Cornell Forge Company, celebrating more than 85 years as a family-owned business, has been recognized as a leader in the forging industry with a longstanding reputation for produci"
FORM,Fabricating & Lasers,Creatio,https://www.creatio.com/,creatio.com,https://www.linkedin.com/company/creatioglobal,Creatio,Software Development,1187,-,US,Boston,"AI CRM and workflow platform where people and AI agents work together — with no limits on users, agents, or scale. We help midsize and large organizations run customer workflows in"
FORM,Fabricating & Lasers,Datanomix,https://datanomix.io/,datanomix.io,https://www.linkedin.com/company/datanomix-inc.,Datanomix,Software Development,37,-,US,Nashua,"Trying to win in precision manufacturing is brutally hard. Trying to win without good data and processes is even harder. ERPs have been around for decades, telling us what we've ma"
FORM,Fabricating & Lasers,Epilog Laser,https://www.epiloglaser.com,epiloglaser.com,https://www.linkedin.com/company/epilog,Epilog Laser,Machinery Manufacturing,102,-,US,Golden,"Since 1988, Epilog Laser has been designing and manufacturing flying-optics-based CO2 and fiber laser systems that can engrave and/or cut wood, acrylic, metal, plastic, fabric, rub"
FORM,Fabricating & Lasers,Epner Technology,http://www.epner.com,epner.com,https://www.linkedin.com/company/epner-technology-inc.,Epner Technology Inc.,Chemical Manufacturing,22,-,US,-,-
FORM,Fabricating & Lasers,ErgoStrap Inc.,https://www.ergostrap.com/,ergostrap.com,https://www.linkedin.com/company/ergostrap,ErgoStrap Inc.,Machinery Manufacturing,13,-,US,Waukesha,"ErgoStrap® Inc. is the exclusive United States distribution arm of ErgoPack GmbH, the world’s leading manufacturer of semi-automatic mobile pallet strapping systems.   We sell and "
FORM,Fabricating & Lasers,"Eural USA, Inc.",https://www.eural.com,eural.com,https://www.linkedin.com/company/eural-gnutti-spa,EURAL Gnutti Spa,Fabricated Metal Products,98,-,IT,Rovato,"Eural Gnutti is a global leader in drawn bars and one of Europe’s top players in extruded bars and profiles, specializing in semi-finished aluminium products. Aluminium with Techno"
FORM,Fabricating & Lasers,EZO SPB-USA PRECISION BALL BEARINGS JAPAN,https://www.ezo-usa.com,ezo-usa.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,Flex Machine Tools,https://flexmachinetools.com/,flexmachinetools.com,https://www.linkedin.com/company/flexmachinetools,Flex Machine Tools,Industrial Machinery Manufacturing,54,-,US,Wapakoneta,"FlexArm is a recognized leader in the tapping and assembly arm industry since 1984. FlexArm is a customer-driven company, and our team is committed to providing quality products, i"
FORM,Fabricating & Lasers,Flow International,http://www.flowcorp.com,flowcorp.com,https://www.linkedin.com/company/flow-international,Flow International,Machinery Manufacturing,499,-,US,Kent,"Flow International Corporation, a Shape Technologies Group company, is a global leader in advanced cutting and forming solutions, including ultrahigh-pressure waterjet, fiber laser"
FORM,Fabricating & Lasers,FOBA Laser Marking+Engraving,https://www.fobalaser.com/,fobalaser.com,https://www.linkedin.com/company/alltec-foba-laser-marking-engraving,FOBA Laser Marking + Engraving,Machinery Manufacturing,118,-,DE,Selmsdorf,Focus on joint success  We are one of the international market and technology leaders for innovative laser marking systems. As a global brand and technology center for laser markin
FORM,Fabricating & Lasers,"Formdrill USA, Inc.",https://www.formdrill-usa.com,formdrill-usa.com,https://www.linkedin.com/company/formdrill-usa,Formdrill USA,Industrial Machinery Manufacturing,3,-,US,Rolling Meadows,Formdrill is a thermal drilling process that uses friction heat to produce bushings in metal tubing and flat stock.  This formed bushing provides more wall to create threads and el
FORM,Fabricating & Lasers,Fusion Incorporated,https://www.fusion-inc.com,fusion-inc.com,https://www.linkedin.com/company/fusion-incorporated,Fusion Incorporated,Machinery Manufacturing,46,-,US,Willoughby,"Fusion, Inc. provides complete brazing and soldering automation solutions for manufacturers in automotive, aerospace, HVAC, electrical components, tooling, and more industries. Our"
FORM,Fabricating & Lasers,Gesswein,https://www.gesswein.com/,gesswein.com,https://www.linkedin.com/company/gesswein,Gesswein,Wholesale,53,-,US,Bridgeport,We are a fourth-generation family-owned business serving metalworkers in the jewelry and tool & die trades. Our specialty is supplying precision metalworking tools and equipment. O
FORM,Fabricating & Lasers,GH Induction Atmospheres LLC,http://www.gh-ia.com,gh-ia.com,https://www.linkedin.com/company/gh-induction-atmospheres,GH Induction Atmospheres,Machinery Manufacturing,18,-,US,Rochester,"GH Induction Atmospheres is a leading American provider of innovative industrial heating solutions for automotive, aerospace, medical and energy production applications. We design "
FORM,Fabricating & Lasers,GMA Garnet (USA) Corp.,https://www.gmagarnet.com,gmagarnet.com,https://www.linkedin.com/company/gma-garnet-group,GMA Garnet Group,Mining,301,-,AU,Perth,"GMA Garnet Group (GMA) is the trusted global leader in industrial garnet. For over 40 years, we have been providing the highest quality garnet to the waterjet cutting and abrasive "
FORM,Fabricating & Lasers,Greenerd Press & Machine Company,http://www.greenerd.com,greenerd.com,https://www.linkedin.com/company/greenerd-press-machine-company,Greenerd Press & Machine Company,Industrial Machinery Manufacturing,18,-,US,-,"Looking to shift from mechanical to hydraulic in your daily processing, visit our website."
FORM,Fabricating & Lasers,"GWEIKE TECH CO., LTD",https://www.gweikecnc.com/,gweikecnc.com,https://www.linkedin.com/company/jinan-wuzhou-abrasives-manufacturing-co-ltd,"Jinan Wuzhou Abrasives Manufacturing Co.,ltd",Machinery Manufacturing,-,-,CN,Jinan,fiber laser and CO2 laser cutting machine
FORM,Fabricating & Lasers,Harrington,https://www.harringtonhoists.com/,harringtonhoists.com,https://www.linkedin.com/company/harringtonhoist,Harrington,Machinery Manufacturing,205,-,US,Manheim,"Harrington is a product brand of CMCO, a global leader of the lifting and conveyance industries."
FORM,Fabricating & Lasers,HEROLASER CORP,http://www.herolaser.net,herolaser.net,https://www.linkedin.com/company/shenzhen-herolaser-equipment-co-ltd,"Shenzhen Herolaser Equipment Co., Ltd",Machinery Manufacturing,18,-,CN,-,"Herolaser specially engaged in the research and development, production and sales of laser processing equipments and laser component. 9 years experiences in laser field, Herolaser"
FORM,Fabricating & Lasers,"Hitachi Industrial Equipment & Solutions America + Hitachi Global Air Power + Telesis Technologies, Inc.",https://www.hitachiglobalairpower.com/imts,hitachiglobalairpower.com,https://www.linkedin.com/company/hitachi-global-air-power,Hitachi Global Air Power,Industrial Machinery Manufacturing,397,-,US,-,"We build the machines that power industry. We are Hitachi Global Air Power, a leading global industrial compressed air manufacturer. Headquartered in Michigan City, Indiana, our co"
FORM,Fabricating & Lasers,"Industrial Machine Tool, Inc.",https://www.industrialmachinetools.com,industrialmachinetools.com,https://www.linkedin.com/company/industrial-machine-tool,Industrial Machine Tool,Machinery Manufacturing,13,-,US,San Jose,-
FORM,Fabricating & Lasers,Inertia Friction Welding,http://www.ifweld.com,ifweld.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,IPG Photonics,https://www.ipgphotonics.com,ipgphotonics.com,https://www.linkedin.com/company/ipg-photonics,IPG Photonics,Appliances; Electrical; and Electronics Manufacturing,1908,-,US,Oxford,"IPG Photonics is the world leader in fiber laser technology, offering solutions for applications across a wide array of industries. Headquartered in Marlborough, USA, the company h"
FORM,Fabricating & Lasers,"ISS YAMAZAKI Co., Ltd.",https://www.yamazaki-kikai.co.jp/en/,yamazaki-kikai.co.jp,https://www.linkedin.com/company/itochu-corporation-amman-jordan,ITOCHU Corporation Amman Liaison Office,Executive Offices,1,-,JO,Al Abdali,"ITOCHU has maintained its merchant spirit and the ""Sampo Yoshi""​ management philosophy for 159 years; this core brief has sustained our activities to date. Going into the future, a"
FORM,Fabricating & Lasers,Kern Laser Systems,http://www.kernlasers.com,kernlasers.com,https://www.linkedin.com/company/kern-laser-systems,Kern Laser Systems,Machinery Manufacturing,18,-,US,Wadena,"Kern Laser Systems was founded in 1982 by Gerald Kern, with the main objective to design and manufacture top quality industrial laser cutting and laser engraving machines to meet d"
FORM,Fabricating & Lasers,Ksolves,https://www.ksolves.com,ksolves.com,https://www.linkedin.com/company/ksolves,Ksolves India Limited,IT Services and IT Consulting,852,-,US,"Ksolves IT USA Inc, 30n S Gould St, Sheridan, Wyoming, United States - 82801","Ksolves India Limited is a publicly listed company on India’s largest stock exchange, National Stock Exchange (NSE) and Bombay Stock Exchange (BSE).  At Ksolves, an idea enters the"
FORM,Fabricating & Lasers,Lapeyre Stair,https://www.lapeyrestair.com/,lapeyrestair.com,https://www.linkedin.com/company/lapeyre-stair,Lapeyre Stair,Construction,45,-,US,New Orleans,"Lapeyre Stair offers an innovative, expanding product line of stairs and platform components engineered to meet your assembly requirements.  Our product line includes the Original "
FORM,Fabricating & Lasers,"Laser Marking Technologies, LLC",https://lasermarktech.com/,lasermarktech.com,https://www.linkedin.com/company/laser-marking-technologies-llc.,"Laser Marking Technologies, LLC",Industrial Machinery Manufacturing,13,-,US,Caro,"LASER MARKING TECHNOLOGIES,LLC (USA), has developed laser marking machines around our customer's needs. We continually strive to bring you the latest technology in DPM (Direct Part"
FORM,Fabricating & Lasers,Laser Safety Industries,https://lasersafetyindustries.com/,lasersafetyindustries.com,https://www.linkedin.com/company/laser-safety-industries-llc,Laser Safety Industries,Manufacturing,5,-,US,Minneapolis,laser safety
FORM,Fabricating & Lasers,Laseral Inc,http://www.laseral.com.tr,laseral.com.tr,https://www.linkedin.com/company/agesmuhendislik,AGES Mühendislik,Appliances; Electrical; and Electronics Manufacturing,21,-,-,-,-
FORM,Fabricating & Lasers,LaserStar Technologies Corporation,https://www.laserstar.net,laserstar.net,https://www.linkedin.com/company/laserstar-technologies,LaserStar Technologies Corporation,Industrial Machinery Manufacturing,67,-,US,Orlando,One of the leading suppliers of laser sources and systems to the industrial marketplace. U.S. manufacturer designing and manufacturing a complete range of Nd:YAG and Fiber laser sy
FORM,Fabricating & Lasers,"Luoyang SFX Industrial Technology Co., Ltd.",https://www.sfxlaser.com/,sfxlaser.com,https://www.linkedin.com/company/sfx-laser,Sfx Laser,Machinery Manufacturing,2,-,CN,洛阳市,"Company Profile SFX Laser is a affiliated with Luoyang Xincheng Precision Machinery Co, Ltd, founded in February 2004.We offer on laser cleaning machine, handheld laser welding, la"
FORM,Fabricating & Lasers,M&M Quality Grinding,http://www.mmquality.com,mmquality.com,https://www.linkedin.com/company/mmqualitygrinding,M&M Quality Grinding,Commercial and Service Industry Machinery Manufacturing,9,-,US,Hodgkins,"M&M Quality Grinding is a leading manufacturer of precision ground bar stock, and a provider of contract bar processing services. With over 40 years of experience in centerless gri"
FORM,Fabricating & Lasers,"MANN+HUMMEL USA, INC.",https://oem.mann-hummel.com/en/oem-products.html,oem.mann-hummel.com,https://www.linkedin.com/company/mannhummel,MANN+HUMMEL,Environmental Services,9911,-,DE,Ludwigsburg,"We are a global leader in filtration technology. Headquartered in Ludwigsburg, Germany, we develop intelligent filtration and separation solutions and filtration materials – includ"
FORM,Fabricating & Lasers,"Manufacturing Technology, Inc",https://www.mtiwelding.com,mtiwelding.com,https://www.linkedin.com/company/manufacturing-technology-inc,"Manufacturing Technology, INC. (MTI)",Machinery Manufacturing,453,-,US,South Bend,MTI combines friction welding technologies with designed automation to deliver the best welding equipment and friction welding services in the world. Our custom engineered solution
FORM,Fabricating & Lasers,Metal Systems Group,https://metalsystemsgroup.com/,metalsystemsgroup.com,https://www.linkedin.com/company/metal-systems-group,Metal Systems Group,Mining,1,-,US,-,-
FORM,Fabricating & Lasers,Metalphoto of Cincinnati,https://www.mpofcinci.com/,mpofcinci.com,https://www.linkedin.com/company/mpofcinci,Metalphoto of Cincinnati,Printing Services,27,-,US,Cincinnati,"Advanced printing and fabrication capabilities make MPC a leading U.S. manufacturer of industrial data plates, equipment front panels and overlays. We also manufacture a variety of"
FORM,Fabricating & Lasers,Mikro Innotech India Pvt Ltd,https://www.mikroindia.com/,mikroindia.com,https://www.linkedin.com/company/mikro-innotech-india,Mikro Innotech India Pvt. Ltd.,Automation Machinery Manufacturing,80,-,IN,Pune,MIKRO has experienced business growth exceeding 50 percent year-over-year through innovation and a focus on customer success. We enjoy the challenge of reshaping industrial challen
FORM,Fabricating & Lasers,"MJC Engineering & Technology, Inc.",http://www.mjcengineering.com,mjcengineering.com,https://www.linkedin.com/company/mjc-engineering-&-technology-inc-,"MJC Engineering & Technology, Inc",Machinery Manufacturing,23,-,US,Huntington Beach,"CNC Metal Forming Machinery MJC Engineering and Technology, Inc. is the North American leader in development and manufacturing of CNC machine tools for chip-less metal forming. A"
FORM,Fabricating & Lasers,Monode Marking Products Inc.,http://www.monode.com,monode.com,https://www.linkedin.com/company/monode-marking-products-inc,"Monode Marking Products, Inc",Transportation; Logistics; Supply Chain and Storage,34,-,US,Mentor,"Founded in 1956, Monode Marking Products success is built on providing innovative solutions to contemporary marking problems. A world-leading manufacturer of quality industrial ma"
FORM,Fabricating & Lasers,Narran Cleaning Laser,http://www.narran.cz,narran.cz,https://www.linkedin.com/company/narran,Narran,Industrial Machinery Manufacturing,27,-,CZ,Zlatníky-Hodkovice,"We are a Czech company founded in 2013 for the purpose of developing and manufacturing our own laser systems, automation, construction of single-purpose machines, and sales of lase"
FORM,Fabricating & Lasers,Nordfab Ducting,https://www.nordfab.com/en-us/,nordfab.com,https://www.linkedin.com/company/nordfab-ducting,Nordfab Ducting,Environmental Services,119,-,US,Thomasville,"Nordfab introduced Quick-Fit® clamp-together ductwork in 1990. As well as being the originator, Nordfab is the industry leader, and one of the globally leading suppliers through ou"
FORM,Fabricating & Lasers,OMAX Waterjets,https://www.omax.com/en/events/in-person/imts-the-international-manufacturing-technology-show/,omax.com,https://www.linkedin.com/company/omax-corporation,OMAX Technology Brand,Machinery Manufacturing,430,-,US,Kent,"OMAX's founders, Dr. John Cheung and Dr. John Olsen, developed and combined new motion control technology and proprietary software to engineer an abrasive waterjet that meets the n"
FORM,Fabricating & Lasers,Orion Machinery,https://www.orionmachineryna.com,orionmachineryna.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,OTINUS CORP,https://otinus.com,otinus.com,https://www.linkedin.com/company/otinus-corp,Otinus North America,Metalworking Machinery Manufacturing,2,-,US,-,"Otinus is a proud brand under Otinus Polska sp. z o.o., specializing in the manufacturing and distribution of sheet metal working machines. Since our inception in 2010, we've embra"
FORM,Fabricating & Lasers,Penn Stainless Products,http://www.pennstainless.com,pennstainless.com,https://www.linkedin.com/company/penn-stainless-products-inc,PENN STAINLESS PRODUCTS INC,Wholesale Metals and Minerals,97,-,US,Quakertown,"For decades, Penn Stainless Products has been a trusted source for stainless steel alloys. As a premier supplier and processor, we offer one of the industry's most comprehensive in"
FORM,Fabricating & Lasers,Porite Corporation,https://www.porite.com/,porite.com,https://www.linkedin.com/company/porite-taiwan-co-ltd,"Porite Taiwan Co., Ltd.",Industrial Machinery Manufacturing,53,-,TW,竹南鎮,"With fifty-five years of solid industry experience, Porite Taiwan has been making incessant effort to satisfy the needs of its worldwide customers. The Company’s products are used "
FORM,Fabricating & Lasers,"Prima Power Laserdyne, LLC",https://www.primapower.com/en/technologies/specialized-processing-laserdyne/laserdyne-machines,primapower.com,https://www.linkedin.com/company/primapower,Prima Power,Machinery Manufacturing,1227,-,IT,Collegno,"EVOLVE BY INTEGRATION DYNAMIC SOLUTIONS TO LEVEL UP YOUR PRODUCTION PROCESS in SHEET METAL WORKING   Our brand promise, Evolve By Integration, is to enhance our partners’ productiv"
FORM,Fabricating & Lasers,PUNCH INDUSTRY USA INC.,https://punch-us.com,punch-us.com,https://www.linkedin.com/company/punch-industry-usa-inc,PUNCH INDUSTRY USA INC.,Automation Machinery Manufacturing,12,-,US,Itasca,"PUNCH INDUSTRY USA INC. , established on April 3, 2017, is a U.S.-based sales and distributing office in Itasca, Illinois near Chicago and a subsidiary of tool and die components m"
FORM,Fabricating & Lasers,"Rathbone Precision Metals, Inc.",http://www.rathboneprofiles.com,rathboneprofiles.com,https://www.linkedin.com/company/rathbone-precision-metals-inc-,"Rathbone Precision Metals, Inc.",Fabricated Metal Products,24,-,US,Palmer,"About Rathbone  Rathbone Precision Metals, a subsidiary of Calvi SpA, was founded in 1905 in Palmer, Massachusetts as a small pinion wire-making manufacturer that served the clock "
FORM,Fabricating & Lasers,Rolled Alloys,https://www.rolledalloys.com/,rolledalloys.com,https://www.linkedin.com/company/rolled-alloys,Rolled Alloys,Mining,356,-,US,Maumee,"Rolled Alloys is the global leader in specialty alloys, offering heat and corrosion resistant, aerospace, titanium, and stainless alloys.  With locations in the US, Canada, and Asi"
FORM,Fabricating & Lasers,Ryerson,https://www.ryerson.com/,ryerson.com,https://www.linkedin.com/company/ryerson,Ryerson,Manufacturing,2289,3400000000,US,Chicago,"Founded in 1842 in Chicago, Ryerson has grown from a small iron shop to one of North America’s leading suppliers of industrial metals, including aluminum, carbon steel, and stainle"
FORM,Fabricating & Lasers,SECO/WARWICK USA,https://www.secowarwick.com,secowarwick.com,https://www.linkedin.com/company/seco-warwick-group,SECO/WARWICK Group,Industrial Machinery Manufacturing,485,-,PL,Swiebodzin,"🔥 SECO/WARWICK is the first-choice supplier of solutions for heat treatment and metallurgy.   We create innovative products that provide our customers with reliable, safe and envir"
FORM,Fabricating & Lasers,"Shen Feng Tools Co.,Ltd",https://www.omarstar.com/,omarstar.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,SiteVue AI,HTTP://www.SiteVue.ai,http:,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,"SKM Industries, Inc.",https://www.skmproducts.com,skmproducts.com,https://www.linkedin.com/company/skm-ind,"SKM Industries, Inc.",Retail Office Equipment,12,-,US,Olyphant,"For over forty years, SKM Industries, Inc. has been manufacturing the finest marking tools, office supply, craft products and Do-It-Yourself (DIY) solutions available. Millions of "
FORM,Fabricating & Lasers,Smalley,http://www.Smalley.com,smalley.com,https://www.linkedin.com/company/smalley-steel-ring-co,Smalley,Industrial Machinery Manufacturing,370,-,US,Lake Zurich,"As the inventor of the edgewound wave spring and with over 100 years of manufacturing excellence, Smalley is the Engineer’s Choice® in providing wave springs, retaining rings, and "
FORM,Fabricating & Lasers,SMC Corporation of America,https://www.smcusa.com,smcusa.com,https://www.linkedin.com/company/smc,SMC,Automation Machinery Manufacturing,9921,-,US,Noblesville,SMC Corporation is a global leader in automation technology and a trusted partner for innovation across industries. With proven engineering excellence and customer-focused solution
FORM,Fabricating & Lasers,Solar Manufacturing,http://www.solarmfg.com,solarmfg.com,https://www.linkedin.com/company/solar-manufacturing,Solar Manufacturing,Industrial Machinery Manufacturing,73,-,US,Sellersville,"As one of the nation’s premier developers of innovative vacuum furnaces, Solar Manufacturing strives to deliver the most technically advanced furnaces designed for a wide range of "
FORM,Fabricating & Lasers,TBH,http://www.tbh-fumeanddustextraction.com,tbh-fumeanddustextraction.com,https://www.linkedin.com/company/tbh-north-america,Tbh North America,Manufacturing,2,-,US,Killen,"As part of the TBH GmbH family, TBH North America, Inc. is committed to protecting the environment. Our mission is to educate our customers about potential health hazards in proces"
FORM,Fabricating & Lasers,TECHNOMARK North America,https://www.technomark-inc.com,technomark-inc.com,https://www.linkedin.com/company/industrial-marking-solutions-&-associates---imsa,TECHNOMARK North America,Automation Machinery Manufacturing,6,-,US,Conroe,DOT PEEN AND LASER MARKING TECHNOMARK is a leading OEM of high performance industrial traceability solutions centered on two core direct-part-mark (DPM) technologies: dot peen and 
FORM,Fabricating & Lasers,Teeptrak Inc,https://teeptrak.com/en/,teeptrak.com,https://www.linkedin.com/company/teeptrak,TEEPTRAK,Software Development,37,-,FR,Paris,"Developed in collaboration with manufacturers and Lean experts, TEEPTRAK is a set of ultra-competitive solutions that allow factories of all sizes to acquire, consolidate, visualis"
FORM,Fabricating & Lasers,THEO Laser Inc.,https://theo.inc/,theo.inc,https://www.linkedin.com/company/theoinc,THEO Laser by Maxphotonics,Machinery Manufacturing,20,-,US,Westborough,"At Theo, we're revolutionizing the welding industry with handheld laser tools that boost productivity, reduce costs, and simplify learning.   Born from Maxphotonics’ innovation, Th"
FORM,Fabricating & Lasers,"Thermal Care, Inc.",https://www.thermalcare.com/,thermalcare.com,https://www.linkedin.com/company/thermal-care-inc-,"Thermal Care, Inc.",Machinery Manufacturing,102,-,US,Niles,"We are the industry expert and value leader in process heating and cooling solutions. In everything we do, Thermal Care believes in providing superior equipment and exceptional ser"
FORM,Fabricating & Lasers,"Tocho Marking Systems America, Inc",https://tocho-america.com,tocho-america.com,-,-,-,-,-,-,-,-
FORM,Fabricating & Lasers,Tox Pressotechnik L.L.C.,https://us.tox-pressotechnik.com/,us.tox-pressotechnik.com,https://www.linkedin.com/company/tox-pressotechnik-india,TOX® India,Industrial Machinery Manufacturing,240,-,IN,Pune,"TOX® PRESSOTECHNIK is a innovative and global leader in press drive systems, sheet metal joining and assembly equipment. Our air/oil cylinders and servo presses offer solutions to "
FORM,Fabricating & Lasers,TRUMPF Inc.,http://www.us.trumpf.com,us.trumpf.com,https://www.linkedin.com/company/trumpf-se-co-kg,TRUMPF,Machinery Manufacturing,8918,-,DE,Ditzingen,"TRUMPF - Unlocking technological worlds for generations to come  TRUMPF was founded in 1923 as a series of mechanical workshops, and has since developed into one of the world's lea"
FORM,Fabricating & Lasers,TYKMA Electrox - Industrial Laser Systems,http://www.permanentmarking.com,permanentmarking.com,https://www.linkedin.com/company/tykma-lasers-for-marking,TYKMA Electrox | Industrial Laser Systems,Machinery Manufacturing,43,-,US,Chillicothe,"With more than 55 years combined history in the industrial laser systems market, TYKMA Electrox is a world leader in laser systems for marking, etching, and engraving. With headqua"
